id,name,description,price,category
extraresistanceaugment,Resistance Augment,"An EPP module that grants immunity to knockback and stun, sets invulnerability time to 3s and grants +20% Phys. Resist.",25000,eppAugment
extraspringaugment,Spring Augment,An EPP module that grants +20% Jump and negates fall damage.,25000,eppAugment
psioniccasing,Simple Casing,An empty casing. How sad.,0,craftingMaterial
psionicblastcasing,Simple Casing,An empty casing. How sad.,0,craftingMaterial
psionicblastmag,Simple Magazine,An empty 10 round mag.,100,craftingMaterial
psionicfreezecasing,Simple Casing,An empty casing. How sad.,0,craftingMaterial
psionicfreezemag,Simple Magazine,An empty 10 round mag.,100,craftingMaterial
psionichealcasing,Simple Casing,An empty casing. How sad.,0,craftingMaterial
psionichealmag,Simple Magazine,An empty 10 round mag.,100,craftingMaterial
psionicmag,Simple Magazine,An empty 10 round mag.,100,craftingMaterial
psionicplatformcasing,Simple Casing,An empty casing. How sad.,0,craftingMaterial
psionicplatformmag,Simple Magazine,An empty 10 round mag.,100,craftingMaterial
psionicpyrocasing,Simple Casing,An empty casing. How sad.,0,craftingMaterial
psionicpyromag,Simple Magazine,An empty 10 round mag.,100,craftingMaterial
fuaetherimmunityaugment,Aether Immunity,Provides immunity to Aether effects and +15% Cosmic Resistance.,1000,eppAugment
biooozeprotection,Bio-Ooze Shield,Provides immunity to Bio-ooze.,500,eppAugment
fucoldaugment2,Cold Shield II,"An EPP module that repels all cold. Immune: Extreme Cold, Liquid Nitrogen",777,eppAugment
fucosmicresistanceaugment,Cosmic Resist I,Provides +10% Cosmic Resist,500,eppAugment
darknessimmunityaug,Darkness Shield,An EPP module that protects against impenetrable darkness. Immune: Darkness,1000,eppAugment
fuelectricresistanceaugment,Electric Resist I,Provides +10% Electric Resist,500,eppAugment
eviltester,Scrotal Obliterator,Your mother is a hooker. I have proof.,5000,eppAugment
fufireresistanceaugment,Fire Resist I,Provides +10% Fire Resist,500,eppAugment
ghostimmunityaug,Ghost Shield,An EPP module that protects against ghosts. Immune: Erchius Ghost,1500,eppAugment
fuheataugment2,Heat Shield II,An EPP module that repels heat over 500 Kelvin. Immune: Extreme Heat,777,eppAugment
fuiceresistaugment,Ice Resist I,Provides +10% Ice Resist,500,eppAugment
insanityimmunityaug,Insanity Shield,An EPP module that protects against insanity. Immune: Insanity,1000,eppAugment
fupoisonresistanceaugment,Poison Resist I,Provides +10% Poison Resist,500,eppAugment
fupoisonaugment1,Poison Shield,"An EPP module that resists Poisons, +25% Poison Resist, Poison Immunity, Proto-poison Immunity.",500,eppAugment
protoimmunityaugment,Protocite Shield,An EPP module that protects against Proto-poison. Immune: Proto-Poison,500,eppAugment
furadaugment2,Radiation Shield II,"An EPP module that repels extreme varieties of radiation, including radiation burn.
Immune: Extreme Radiation
+15% Rad Resistance.",1000,eppAugment
furadioactiveresistanceaugment,Radioactive Resist I,Provides +10% Radioactive Resist,500,eppAugment
fushadowresistanceaugment,Shadow Resist I,Provides +10% Shadow Resist,500,eppAugment
futotalimmunity2,Immunity Field,"Immune: Extreme Heat/Cold/Rads, Liq. Nitrogen, Gas, (Proto) Poison",4000,eppAugment
feedaugment3,Feeding III,EPP Module: -50% Hunger Drain,800,eppAugment
foodimmunityaugment,Feed-Munity Chip,EPP Module: Immune to Diet Restrictions,200,eppAugment
furegenaugment3,Regeneration III,"An EPP module that slowly regenerates living cells, providing 1.11% HP/s.",1500,eppAugment
fuglideaugment,Glide,Significantly reduces your falling speed in the air.,1000,eppAugment
fumobility3,Mobility III,An EPP module that removes negative effects from most tiles.,1000,eppAugment
fuwaterwalk,Water Walk,An EPP module that lets you walk on top of water.,200,eppAugment
berserkeraugment,Berserker Unit,"Damage x1.2, Health x0.8",1000,eppAugment
fuammoaugment5,Ammo Belt V,Increases weapon ammo by +10.,1500,eppAugment
fudefenseaugment4,Kinetic Field IV,An EPP module that multiplies Defense by 1.15.,400,eppAugment
fufirerateaugment,Fire Rate I,Decreases weapon reload time by -0.1s,350,eppAugment
fureloadaugment5,Reloader V,Decreases weapon reload time by -0.5s.,1500,eppAugment
cosmicresistanceaugment,Cosmic Barrier,"An EPP module that resists the Cosmic element, +10% Cosmic Resist.",500,eppAugment
electricresistanceaugment,Electric Barrier,"An EPP module that resists the Electric element, +10% Electric Resist, Shock Immunity.",500,eppAugment
fireresistanceaugment,Fire Barrier,"An EPP module that resists the Fire element, +25% Fire Resist, Burn Immunity.",500,eppAugment
iceresistanceaugment,Ice Barrier,"An EPP module that resists the Ice element.
+25% Ice Resist.
Immune: Freeze, Slush, Ice Slip, Snow Slow.",500,eppAugment
physicalresistanceaugment,Physical Barrier,"An EPP module that resists the Physical element.
+10% Physical & Knockback Res..",500,eppAugment
poisonresistanceaugment,Poison Barrier,"An EPP module that resists various Poisons.
+25% Poison Resist.
Poison, Proto-Poison, and Bio-ooze Immunity.",500,eppAugment
radioactiveresistanceaugment,Radioactive Barrier,"An EPP module that resists the Radioactive element, +25% Rad Resist, Rad-Burn Immunity.",500,eppAugment
fishinglurecontrol0,Mechanical Lure,A lure with internal mechanisms for greater control.,500,fishingLure
fishingreelstrong0,Mid Tension Reel,A medium reel with high-test line that won't break as easily.,500,fishingReel
lowgravcollar,Gravity Harness,A floaty pet. Okay then.,2500,petCollar
partytimecollar,PLUR Collar,....wtf?,1,petCollar
shadowcollar,Shadow Collar,A collar that makes your pet almost invisible.,2500,petCollar
slaughterbite,Slaughterbite,A collar that makes your pet do radius damage when harmed.,2500,petCollar
swimcollar,Aqua Collar,Increase your pet's liquid agility.,2500,petCollar
weee,Weeeeeeeee!,35% Jump increase. +80% Run Speed.,1,petCollar
fumadnessresource,Madness,Some things are best left alone.,,
fuprecursorresource,Protheon,A mysterious substance that can directly affect organic brainwaves.,,
ancientpoptopfossil1,Poptopalon Skull,A fossilised Poptopalon skull.,200,largeFossil
alienwoodsap,Xenophagic Substance,This strange substance is stench-ridden and crawling with unknown microbes.,50,craftingMaterial
ammoniumsulfate,Ammonium Sulfate,A sulfur-rich inorganic salt.,20,craftingMaterial
ancientpowerconduit,Unknown Device,Some sort of previously undiscovered Ancient technology.,1500,craftingMaterial
attunedpaper,Attuned Papyrus,Able to hold the energy of the cosmos.,40,craftingMaterial
cadaver,Cadaver,Cause of death thus far: undetermined. Autopsy for details.,640,craftingMaterial
cadaveralien,Alien cadaver,"The remains of an alien, ready to investigate via autopsy.",940,craftingMaterial
cadaverbirb,Royal cadaver,These are of Avian royal descent.,740,craftingMaterial
cadaverrotting,Rotting cadaver,These remains are well into putrefaction stage. Nasty.,440,craftingMaterial
calciumnitrate,Calcium Nitrate,A compound that could prove useful in fertilizers and other chemical compounds.,17,craftingMaterial
darkmatter,Dark Matter,The stuff of raw entropy across the universe.,60,craftingMaterial
ff_spareparts,Spare Parts,"Handy bits. Probably worth extracting, too.",5,craftingMaterial
fufemur,Dense Bone,"Dense, tough bone such as a femur.",20,craftingMaterial
fuflesh,Epidermis,The skin from a body.,20,craftingMaterial
fufleshalien,Unknown Epidermis,The skin from a body.,20,craftingMaterial
fuguts,Guts,A mass of internal organs,20,craftingMaterial
fuhair,Bunch of hair,A pile of hair.,20,craftingMaterial
fuheart,Heart,Somebody had a heart. This was it.,20,craftingMaterial
fuheartalien,Unknown Heart,Something had a heart. This was it.,20,craftingMaterial
funanofibre,Molecular Nano-Fibre,An amazing super-fabric with nearly magical potential.,200,craftingMaterial
futooth,Tooth,A tooth.,20,craftingMaterial
fu_carbondioxide,Carbon Dioxide,A common trace gas with many applications.,1,craftingMaterial
fu_hydrogenmetallic,Metallic Hydrogen,"A quantum-viable super-conductor.
+10 Fuel",0,craftingMaterial
hydrolium,Hydrolium,"A fantastic, conductive material ideal for circuitry.",350,craftingMaterial
hydroliumcircuitry,Hydrolium Circuitry,"A highly efficent circuitry made out of hydrolium, commonly used by the Skath.",50,craftingMaterial
imperviumfurnitureplating,Impervium Plating,"Impervium, carefully prepared for crafting furniture with.",50,craftingMaterial
iodine,Iodine,Iodine I is extremely useful as it is the heaviest and therefore most heat-resistant halogen.,10,craftingMaterial
kelpfabric,Kelp Fabric,"Despite being made out of kelp, this material is both durable and flexible.",50,craftingMaterial
magnesiumpowder,Magnesium Powder,"Magnesium Mg2+ ions in a lab-ready, powdery form!",20,craftingMaterial
magnesiumsulfate,Magnesium Sulfate,This salt is very useful in agriculture by increasing magnesium and sulfur content in soil.,25,craftingMaterial
matterconverter,Matter Converter,Converts matter into new states. Quite useful for gas/liquid/solid conversions.,6,craftingMaterial
mutavisksilk,Mutavisk Silk,"Superior, resistant and durable silk fibres.",20,craftingMaterial
nicepaper,High Grade Paper,"A high quality, stiff paper.",20,craftingMaterial
phosphorus,Phosphorus,A life-essential non-metallic chemical element.,10,craftingMaterial
fuplasmacore,Plasma Core,"A pulsing core of energized plasma. 
+250 Fuel",600,craftingMaterial
plutoniumradien,Edible Plutonium,X'ian processes have stripped the impurities.,100,preparedFood
protheonshard,Protheon Shard,"Artifact from an ancient race.
Research in a microscope.",1000,artifact
psionicenergy,Psi-1 Energy,"The harnessed mental energy of sapient beings, ready to be used as power.
+10 Fuel",16,craftingMaterial
psionicenergy2,Psi-2 Energy,"Infused with additional power.
+20 Fuel",36,craftingMaterial
psionicenergy3,Psi-3 Energy,"A massively charged psionic energy cell.
+35 Fuel",80,craftingMaterial
psionicenergy4,Psi-4 Energy,"The most potent form of psionic energy.
+50 Fuel",120,craftingMaterial
reactormagnet,Reactormagnet,"A key part of most reactors, keeping energy contained and stored.",200,reactormagnet
reanimationfluid,Reanimation Fluid,Able to revive dead flesh with the help of a proper catalyst.,260,craftingMaterial
redmatter,Red Matter,"Long thought impossible to create, this supreme energy is exceptionally dangerous.",6,craftingMaterial
sciencebrochure,Come Visit Us!,An informational brochure about a science facility.,0,quest
servitorbehaviorchip,Behavior Module,A droid behavior module.,1220,craftingMaterial
servitorchassis,Servitor Chassis,A servitor chassis. Perhaps I could build my own droid!,1220,craftingMaterial
servitorlaser,Weapon System Parts,A potential weapon system for a droid.,1220,craftingMaterial
skathimpervium,Impervium Compound,The sturdiest material there is. Too stiff and expensive to be used for armor though.,300,craftingMaterial
skathreinforcedglass,Reinforced Glass,Sturdy and durable glass.,50,craftingMaterial
tethyde,Tethyde,An extremely durable material consisting of bonded durasteel and penumbrite.,350,craftingMaterial
tethydefurnitureplating,Tethyde Plating,"Tethyde, carefully prepared for crafting furniture with.",40,craftingMaterial
uraniumradien,Edible Uranium,X'ian processes have stripped the impurities.,100,preparedFood
wrappedbody,Wrapped Corpse,"A corpse, wound unceremoniously in cloth to prevent gore leaving a mess.",160,craftingMaterial
wrappedbodyalien,Wrapped Alien Corpse,A wrapped corpse of an unknown alien species.,460,craftingMaterial
wrappedbodybirb,Wrapped Avian Corpse,"A corpse, bound in an elaborate gold-plated casket.",160,craftingMaterial
wrappedbodyputrid,Wrapped Putrid Corpse,"A rotting, putrid corpse best avoided by the sane.",260,craftingMaterial
xibulb,X'ian Bulb,A highly radioactive plant-like bulb.,0,craftingMaterial
biofuelcannisteradv,Erithian Biofuel Canister,"A superior biofuel.
+15 Fuel",220,fuel
schrodingerscat,Purrpetual Energy,"Impossibly good fuel.
+3000 Fuel",11000,fuel
cell_mutated,Mutated Cell,A cell riddled with unusual biological mutations.,240,craftingMaterial
cell_spliced,Spliced Cell,An engineered cell.,160,craftingMaterial
cell_viral,Viral Cell,Potentially dangerous viral cells.,320,craftingMaterial
precursoralloy,Precursor Alloy,You've no idea what metals this is made from.,15,craftingMaterial
neptuniumradien,Edible Neptunium,X'ian processes have stripped the impurities.,100,preparedFood
neutronium,Neutronium Rod,"A substance composed purely of neutrons. Ultra-dense.
+300 Fuel",1300,fuel
thoriumradien,Edible Thorium,X'ian processes have stripped the impurities.,100,preparedFood
wtfisthis,Unknown Artifact,"You have absolutely no idea what this could be. But the language imprints itself in your brain, revealing secrets.",1500000,artifact
kheWarpedAIChip,Warped A.I. Chip,"An unrivaled chipset capable of impossibly complex processes, warped by maddening influences.",460,craftingMaterial
cthulureward,Elder Artifact,"A strange, unknowably ancient artifact.",12600,artifact
fugrimoire,Tattered Grimoire,Whispers from the cosmos compel you to write this text.,2600,craftingMaterial
exoticmatter,Exotic Matter,"Elusive, and potentially impossible.",200,craftingMaterial
precursorbattery,Anulax Battery,A battery made of some now unknown form of energy. Looks valuable.,1200,craftingMaterial
precursorcharger,Precursor Charge Module,Able to store potent charges for various uses.,200,craftingMaterial
precursorchip,Neural Processor,Incredibly powerful neuron-based processor.,200,craftingMaterial
precursorcore,Flux Core,A quantum-state energy matrix suspended in...antimatter?,200,craftingMaterial
precursordatadrive,Precursor Data Storage,Physical storage containing unknown ancient secrets.,200,craftingMaterial
precursorfuelcell,Dimensional Cell,A hand-held fuel cell with limitless potential!,200,craftingMaterial
precursorgel,State-Phase Gel,A hybrid gel capable of multiple states simultaneously.,200,craftingMaterial
precursorgrease,Subspace Flux Fluid,A strange fluid with no true stable state.,200,craftingMaterial
precursorharddrive,Precursor Harddrive,What wonders are stored within?,200,craftingMaterial
precursorram,Precursor Memory Unit,"Some form of data-storage, not unlike RAM.",200,craftingMaterial
unknowngene,Unknown Gene,A bizarre quadruple-helix gene.,3200,craftingMaterial
alemash,Ale Mash,"Ale mash, the product of soaked wheat, yellow petals and water.",80,cookingIngredient
applemash,Apple Mash,"Apple Mash, the product of crushed and squeezed apples.",30,cookingIngredient
cherrymash,Cherry Mash,"Cherry Mash, the product of crushed and squeezed cherries.",30,cookingIngredient
cinnamon,Cinnamon,Spicy cinnamon sticks!,20,cookingIngredient
darkalemash,Dark Ale Mash,"Ale mash, the product of malt, yellow petals and water.",90,cookingIngredient
darkmalt,Dark Malt,Roasted malt!,70,cookingIngredient
darkwort,Dark Wort,Wort! Used for making lager!,80,cookingIngredient
emptybottle2,Empty Glass Bottle,Just an empty glass bottle.,20,craftingMaterial
grainwater,Grain Water,A bottle filled with the basis of yeast.,20,cookingIngredient
grapemash,Grape Mash,"Grape Mash, the product of crushed and squeezed grapes.",150,cookingIngredient
honeybucket,Honey-filled Bucket,A wooden bucket dripping with golden honey,30,cookingIngredient
hops,Hops,Hops! Used for making beer!,20,cookingIngredient
malt,Malt,Roasted sprouted wheat!,60,cookingIngredient
meatwine,Meat Wine,"Are you sure this is worth drinking?
Heal 10 (2s)",600,drink
peachjuice,Peach Juice,A sweet juice made from peaches.,5,drink
peachmash,Peach Mash,"Peach Mash, the product of crushed and squeezed peaches.",40,cookingIngredient
pearjuice,Pear Juice,A sweet juice made from pears.,5,drink
pearmash,Pear Mash,"Pear Mash, the product of crushed and squeezed pears.",40,cookingIngredient
