Mod name,id,Item ID,name
Chipped,chipped:special_lantern_4,14713,Lantern
Chipped,chipped:special_soul_lantern_1,14714,Soul Lantern
Chipped,chipped:special_soul_lantern_2,14715,Soul Lantern
Chipped,chipped:special_soul_lantern_3,14716,Soul Lantern
Chipped,chipped:special_soul_lantern_4,14717,Soul Lantern
Chipped,chipped:spruce_planks_1,14351,Spruce Planks
Chipped,chipped:spruce_planks_10,14360,Spruce Planks
Chipped,chipped:spruce_planks_11,14361,Spruce Planks
Chipped,chipped:spruce_planks_12,14362,Spruce Planks
Chipped,chipped:spruce_planks_13,14363,Spruce Planks
Chipped,chipped:spruce_planks_14,14364,Spruce Planks
Chipped,chipped:spruce_planks_15,14365,Spruce Planks
Chipped,chipped:spruce_planks_16,14366,Spruce Planks
Chipped,chipped:spruce_planks_17,14367,Spruce Planks
Chipped,chipped:spruce_planks_18,14368,Spruce Planks
Chipped,chipped:spruce_planks_2,14352,Spruce Planks
Chipped,chipped:spruce_planks_3,14353,Spruce Planks
Chipped,chipped:spruce_planks_4,14354,Spruce Planks
Chipped,chipped:spruce_planks_5,14355,Spruce Planks
Chipped,chipped:spruce_planks_6,14356,Spruce Planks
Chipped,chipped:spruce_planks_7,14357,Spruce Planks
Chipped,chipped:spruce_planks_8,14358,Spruce Planks
Chipped,chipped:spruce_planks_9,14359,Spruce Planks
Chipped,chipped:spruce_wood_glass_1,13956,Glass
Chipped,chipped:spruce_wood_glass_2,13957,Glass
Chipped,chipped:spruce_wood_glass_3,13958,Glass
Chipped,chipped:spruce_wood_glass_4,13959,Glass
Chipped,chipped:spruce_wood_glass_5,13960,Glass
Chipped,chipped:spruce_wood_glass_6,13961,Glass
Chipped,chipped:spruce_wood_glass_pane_1,13962,Glass Pane
Chipped,chipped:spruce_wood_glass_pane_2,13963,Glass Pane
Chipped,chipped:spruce_wood_glass_pane_3,13964,Glass Pane
Chipped,chipped:spruce_wood_glass_pane_4,13965,Glass Pane
Chipped,chipped:spruce_wood_glass_pane_5,13966,Glass Pane
Chipped,chipped:spruce_wood_glass_pane_6,13967,Glass Pane
Chipped,chipped:stone_1,12503,Stone
Chipped,chipped:stone_10,12512,Stone
Chipped,chipped:stone_11,12513,Stone
Chipped,chipped:stone_12,12514,Stone
Chipped,chipped:stone_13,12515,Stone
Chipped,chipped:stone_14,12516,Stone
Chipped,chipped:stone_15,12517,Stone
Chipped,chipped:stone_16,12518,Stone
Chipped,chipped:stone_17,12519,Stone
Chipped,chipped:stone_18,12520,Stone
Chipped,chipped:stone_2,12504,Stone
Chipped,chipped:stone_3,12505,Stone
Chipped,chipped:stone_4,12506,Stone
Chipped,chipped:stone_5,12507,Stone
Chipped,chipped:stone_6,12508,Stone
Chipped,chipped:stone_7,12509,Stone
Chipped,chipped:stone_8,12510,Stone
Chipped,chipped:stone_9,12511,Stone
Chipped,chipped:torch_1,14723,Torch
Chipped,chipped:torch_2,14724,Torch
Chipped,chipped:torch_3,14725,Torch
Chipped,chipped:torch_4,14726,Torch
Chipped,chipped:torch_5,14727,Torch
Chipped,chipped:torch_6,14728,Torch
Chipped,chipped:torch_7,14729,Torch
Chipped,chipped:torch_8,14730,Torch
Chipped,chipped:torch_9,14731,Torch
Chipped,chipped:vine_1,14477,Vines
Chipped,chipped:vine_10,14486,Vines
Chipped,chipped:vine_11,14487,Vines
Chipped,chipped:vine_12,14488,Vines
Chipped,chipped:vine_13,14489,Vines
Chipped,chipped:vine_14,14490,Vines
Chipped,chipped:vine_15,14491,Vines
Chipped,chipped:vine_16,14492,Vines
Chipped,chipped:vine_17,14493,Vines
Chipped,chipped:vine_2,14478,Vines
Chipped,chipped:vine_3,14479,Vines
Chipped,chipped:vine_4,14480,Vines
Chipped,chipped:vine_5,14481,Vines
Chipped,chipped:vine_6,14482,Vines
Chipped,chipped:vine_7,14483,Vines
Chipped,chipped:vine_8,14484,Vines
Chipped,chipped:vine_9,14485,Vines
Chipped,chipped:warped_fungus_1,14524,Warped Fungus
Chipped,chipped:warped_fungus_10,14533,Warped Fungus
Chipped,chipped:warped_fungus_11,14534,Warped Fungus
Chipped,chipped:warped_fungus_12,14535,Warped Fungus
Chipped,chipped:warped_fungus_13,14536,Warped Fungus
Chipped,chipped:warped_fungus_14,14537,Warped Fungus
Chipped,chipped:warped_fungus_2,14525,Warped Fungus
Chipped,chipped:warped_fungus_3,14526,Warped Fungus
Chipped,chipped:warped_fungus_4,14527,Warped Fungus
Chipped,chipped:warped_fungus_5,14528,Warped Fungus
Chipped,chipped:warped_fungus_6,14529,Warped Fungus
Chipped,chipped:warped_fungus_7,14530,Warped Fungus
Chipped,chipped:warped_fungus_8,14531,Warped Fungus
Chipped,chipped:warped_fungus_9,14532,Warped Fungus
Chipped,chipped:warped_planks_1,14423,Warped Planks
Chipped,chipped:warped_planks_10,14432,Warped Planks
Chipped,chipped:warped_planks_11,14433,Warped Planks
Chipped,chipped:warped_planks_12,14434,Warped Planks
Chipped,chipped:warped_planks_13,14435,Warped Planks
Chipped,chipped:warped_planks_14,14436,Warped Planks
Chipped,chipped:warped_planks_15,14437,Warped Planks
Chipped,chipped:warped_planks_16,14438,Warped Planks
Chipped,chipped:warped_planks_17,14439,Warped Planks
Chipped,chipped:warped_planks_18,14440,Warped Planks
Chipped,chipped:warped_planks_2,14424,Warped Planks
Chipped,chipped:warped_planks_3,14425,Warped Planks
Chipped,chipped:warped_planks_4,14426,Warped Planks
Chipped,chipped:warped_planks_5,14427,Warped Planks
Chipped,chipped:warped_planks_6,14428,Warped Planks
Chipped,chipped:warped_planks_7,14429,Warped Planks
Chipped,chipped:warped_planks_8,14430,Warped Planks
Chipped,chipped:warped_planks_9,14431,Warped Planks
Chipped,chipped:warped_roots_1,14553,Warped Roots
Chipped,chipped:warped_roots_2,14554,Warped Roots
Chipped,chipped:warped_roots_3,14555,Warped Roots
Chipped,chipped:warped_roots_4,14556,Warped Roots
Chipped,chipped:warped_roots_5,14557,Warped Roots
Chipped,chipped:warped_roots_6,14558,Warped Roots
Chipped,chipped:warped_roots_7,14559,Warped Roots
Chipped,chipped:warped_roots_8,14560,Warped Roots
Chipped,chipped:warped_roots_9,14561,Warped Roots
Chipped,chipped:warped_wart_block_1,14635,Warped Wart Block
Chipped,chipped:warped_wart_block_10,14644,Warped Wart Block
Chipped,chipped:warped_wart_block_11,14645,Warped Wart Block
Chipped,chipped:warped_wart_block_12,14646,Warped Wart Block
Chipped,chipped:warped_wart_block_13,14647,Warped Wart Block
Chipped,chipped:warped_wart_block_14,14648,Warped Wart Block
Chipped,chipped:warped_wart_block_2,14636,Warped Wart Block
Chipped,chipped:warped_wart_block_3,14637,Warped Wart Block
Chipped,chipped:warped_wart_block_4,14638,Warped Wart Block
Chipped,chipped:warped_wart_block_5,14639,Warped Wart Block
Chipped,chipped:warped_wart_block_6,14640,Warped Wart Block
Chipped,chipped:warped_wart_block_7,14641,Warped Wart Block
Chipped,chipped:warped_wart_block_8,14642,Warped Wart Block
Chipped,chipped:warped_wart_block_9,14643,Warped Wart Block
Chipped,chipped:warped_wood_glass_1,14004,Glass
Chipped,chipped:warped_wood_glass_2,14005,Glass
Chipped,chipped:warped_wood_glass_3,14006,Glass
Chipped,chipped:warped_wood_glass_4,14007,Glass
Chipped,chipped:warped_wood_glass_5,14008,Glass
Chipped,chipped:warped_wood_glass_6,14009,Glass
Chipped,chipped:warped_wood_glass_pane_1,14010,Glass Pane
Chipped,chipped:warped_wood_glass_pane_2,14011,Glass Pane
Chipped,chipped:warped_wood_glass_pane_3,14012,Glass Pane
Chipped,chipped:warped_wood_glass_pane_4,14013,Glass Pane
Chipped,chipped:warped_wood_glass_pane_5,14014,Glass Pane
Chipped,chipped:warped_wood_glass_pane_6,14015,Glass Pane
Chipped,chipped:white_carpet_1,13346,White Carpet
Chipped,chipped:white_carpet_10,13355,White Carpet
Chipped,chipped:white_carpet_11,13356,White Carpet
Chipped,chipped:white_carpet_12,13357,White Carpet
Chipped,chipped:white_carpet_13,13358,White Carpet
Chipped,chipped:white_carpet_14,13359,White Carpet
Chipped,chipped:white_carpet_15,13360,White Carpet
Chipped,chipped:white_carpet_16,13361,White Carpet
Chipped,chipped:white_carpet_17,13362,White Carpet
Chipped,chipped:white_carpet_18,13363,White Carpet
Chipped,chipped:white_carpet_2,13347,White Carpet
Chipped,chipped:white_carpet_3,13348,White Carpet
Chipped,chipped:white_carpet_4,13349,White Carpet
Chipped,chipped:white_carpet_5,13350,White Carpet
Chipped,chipped:white_carpet_6,13351,White Carpet
Chipped,chipped:white_carpet_7,13352,White Carpet
Chipped,chipped:white_carpet_8,13353,White Carpet
Chipped,chipped:white_carpet_9,13354,White Carpet
Chipped,chipped:white_concrete_1,12660,White Concrete
Chipped,chipped:white_concrete_10,12669,White Concrete
Chipped,chipped:white_concrete_11,12670,White Concrete
Chipped,chipped:white_concrete_12,12671,White Concrete
Chipped,chipped:white_concrete_13,12672,White Concrete
Chipped,chipped:white_concrete_14,12673,White Concrete
Chipped,chipped:white_concrete_15,12674,White Concrete
Chipped,chipped:white_concrete_16,12675,White Concrete
Chipped,chipped:white_concrete_17,12676,White Concrete
Chipped,chipped:white_concrete_18,12677,White Concrete
Chipped,chipped:white_concrete_2,12661,White Concrete
Chipped,chipped:white_concrete_3,12662,White Concrete
Chipped,chipped:white_concrete_4,12663,White Concrete
Chipped,chipped:white_concrete_5,12664,White Concrete
Chipped,chipped:white_concrete_6,12665,White Concrete
Chipped,chipped:white_concrete_7,12666,White Concrete
Chipped,chipped:white_concrete_8,12667,White Concrete
Chipped,chipped:white_concrete_9,12668,White Concrete
Chipped,chipped:white_stained_glass_1,14028,White Stained Glass
Chipped,chipped:white_stained_glass_2,14029,White Stained Glass
Chipped,chipped:white_stained_glass_3,14030,White Stained Glass
Chipped,chipped:white_stained_glass_4,14031,White Stained Glass
Chipped,chipped:white_stained_glass_5,14032,White Stained Glass
Chipped,chipped:white_stained_glass_6,14033,White Stained Glass
Chipped,chipped:white_stained_glass_7,14034,White Stained Glass
Chipped,chipped:white_stained_glass_8,14035,White Stained Glass
Chipped,chipped:white_stained_glass_pane_1,14036,White Stained Glass Pane
Chipped,chipped:white_stained_glass_pane_2,14037,White Stained Glass Pane
Chipped,chipped:white_stained_glass_pane_3,14038,White Stained Glass Pane
Chipped,chipped:white_stained_glass_pane_4,14039,White Stained Glass Pane
Chipped,chipped:white_stained_glass_pane_5,14040,White Stained Glass Pane
Chipped,chipped:white_stained_glass_pane_6,14041,White Stained Glass Pane
Chipped,chipped:white_stained_glass_pane_7,14042,White Stained Glass Pane
Chipped,chipped:white_stained_glass_pane_8,14043,White Stained Glass Pane
Chipped,chipped:white_terracotta_1,12642,White Terracotta
Chipped,chipped:white_terracotta_10,12651,White Terracotta
Chipped,chipped:white_terracotta_11,12652,White Terracotta
Chipped,chipped:white_terracotta_12,12653,White Terracotta
Chipped,chipped:white_terracotta_13,12654,White Terracotta
Chipped,chipped:white_terracotta_14,12655,White Terracotta
Chipped,chipped:white_terracotta_15,12656,White Terracotta
Chipped,chipped:white_terracotta_16,12657,White Terracotta
Chipped,chipped:white_terracotta_17,12658,White Terracotta
Chipped,chipped:white_terracotta_18,12659,White Terracotta
Chipped,chipped:white_terracotta_2,12643,White Terracotta
Chipped,chipped:white_terracotta_3,12644,White Terracotta
Chipped,chipped:white_terracotta_4,12645,White Terracotta
Chipped,chipped:white_terracotta_5,12646,White Terracotta
Chipped,chipped:white_terracotta_6,12647,White Terracotta
Chipped,chipped:white_terracotta_7,12648,White Terracotta
Chipped,chipped:white_terracotta_8,12649,White Terracotta
Chipped,chipped:white_terracotta_9,12650,White Terracotta
Chipped,chipped:white_wool_1,13328,White Wool
Chipped,chipped:white_wool_10,13337,White Wool
Chipped,chipped:white_wool_11,13338,White Wool
Chipped,chipped:white_wool_12,13339,White Wool
Chipped,chipped:white_wool_13,13340,White Wool
Chipped,chipped:white_wool_14,13341,White Wool
Chipped,chipped:white_wool_15,13342,White Wool
Chipped,chipped:white_wool_16,13343,White Wool
Chipped,chipped:white_wool_17,13344,White Wool
Chipped,chipped:white_wool_18,13345,White Wool
Chipped,chipped:white_wool_2,13329,White Wool
Chipped,chipped:white_wool_3,13330,White Wool
Chipped,chipped:white_wool_4,13331,White Wool
Chipped,chipped:white_wool_5,13332,White Wool
Chipped,chipped:white_wool_6,13333,White Wool
Chipped,chipped:white_wool_7,13334,White Wool
Chipped,chipped:white_wool_8,13335,White Wool
Chipped,chipped:white_wool_9,13336,White Wool
Chipped,chipped:yellow_carpet_1,13490,Yellow Carpet
Chipped,chipped:yellow_carpet_10,13499,Yellow Carpet
Chipped,chipped:yellow_carpet_11,13500,Yellow Carpet
Chipped,chipped:yellow_carpet_12,13501,Yellow Carpet
Chipped,chipped:yellow_carpet_13,13502,Yellow Carpet
Chipped,chipped:yellow_carpet_14,13503,Yellow Carpet
Chipped,chipped:yellow_carpet_15,13504,Yellow Carpet
Chipped,chipped:yellow_carpet_16,13505,Yellow Carpet
Chipped,chipped:yellow_carpet_17,13506,Yellow Carpet
Chipped,chipped:yellow_carpet_18,13507,Yellow Carpet
Chipped,chipped:yellow_carpet_2,13491,Yellow Carpet
Chipped,chipped:yellow_carpet_3,13492,Yellow Carpet
Chipped,chipped:yellow_carpet_4,13493,Yellow Carpet
Chipped,chipped:yellow_carpet_5,13494,Yellow Carpet
Chipped,chipped:yellow_carpet_6,13495,Yellow Carpet
Chipped,chipped:yellow_carpet_7,13496,Yellow Carpet
Chipped,chipped:yellow_carpet_8,13497,Yellow Carpet
Chipped,chipped:yellow_carpet_9,13498,Yellow Carpet
Chipped,chipped:yellow_concrete_1,12804,Yellow Concrete
Chipped,chipped:yellow_concrete_10,12813,Yellow Concrete
Chipped,chipped:yellow_concrete_11,12814,Yellow Concrete
Chipped,chipped:yellow_concrete_12,12815,Yellow Concrete
Chipped,chipped:yellow_concrete_13,12816,Yellow Concrete
Chipped,chipped:yellow_concrete_14,12817,Yellow Concrete
Chipped,chipped:yellow_concrete_15,12818,Yellow Concrete
Chipped,chipped:yellow_concrete_16,12819,Yellow Concrete
Chipped,chipped:yellow_concrete_17,12820,Yellow Concrete
Chipped,chipped:yellow_concrete_18,12821,Yellow Concrete
Chipped,chipped:yellow_concrete_2,12805,Yellow Concrete
Chipped,chipped:yellow_concrete_3,12806,Yellow Concrete
Chipped,chipped:yellow_concrete_4,12807,Yellow Concrete
Chipped,chipped:yellow_concrete_5,12808,Yellow Concrete
Chipped,chipped:yellow_concrete_6,12809,Yellow Concrete
Chipped,chipped:yellow_concrete_7,12810,Yellow Concrete
Chipped,chipped:yellow_concrete_8,12811,Yellow Concrete
Chipped,chipped:yellow_concrete_9,12812,Yellow Concrete
Chipped,chipped:yellow_stained_glass_1,14092,Yellow Stained Glass
Chipped,chipped:yellow_stained_glass_2,14093,Yellow Stained Glass
Chipped,chipped:yellow_stained_glass_3,14094,Yellow Stained Glass
Chipped,chipped:yellow_stained_glass_4,14095,Yellow Stained Glass
Chipped,chipped:yellow_stained_glass_5,14096,Yellow Stained Glass
Chipped,chipped:yellow_stained_glass_6,14097,Yellow Stained Glass
Chipped,chipped:yellow_stained_glass_7,14098,Yellow Stained Glass
Chipped,chipped:yellow_stained_glass_8,14099,Yellow Stained Glass
Chipped,chipped:yellow_stained_glass_pane_1,14100,Yellow Stained Glass Pane
Chipped,chipped:yellow_stained_glass_pane_2,14101,Yellow Stained Glass Pane
Chipped,chipped:yellow_stained_glass_pane_3,14102,Yellow Stained Glass Pane
Chipped,chipped:yellow_stained_glass_pane_4,14103,Yellow Stained Glass Pane
Chipped,chipped:yellow_stained_glass_pane_5,14104,Yellow Stained Glass Pane
Chipped,chipped:yellow_stained_glass_pane_6,14105,Yellow Stained Glass Pane
Chipped,chipped:yellow_stained_glass_pane_7,14106,Yellow Stained Glass Pane
Chipped,chipped:yellow_stained_glass_pane_8,14107,Yellow Stained Glass Pane
Chipped,chipped:yellow_terracotta_1,12786,Yellow Terracotta
Chipped,chipped:yellow_terracotta_10,12795,Yellow Terracotta
Chipped,chipped:yellow_terracotta_11,12796,Yellow Terracotta
Chipped,chipped:yellow_terracotta_12,12797,Yellow Terracotta
Chipped,chipped:yellow_terracotta_13,12798,Yellow Terracotta
Chipped,chipped:yellow_terracotta_14,12799,Yellow Terracotta
Chipped,chipped:yellow_terracotta_15,12800,Yellow Terracotta
Chipped,chipped:yellow_terracotta_16,12801,Yellow Terracotta
Chipped,chipped:yellow_terracotta_17,12802,Yellow Terracotta
Chipped,chipped:yellow_terracotta_18,12803,Yellow Terracotta
Chipped,chipped:yellow_terracotta_2,12787,Yellow Terracotta
Chipped,chipped:yellow_terracotta_3,12788,Yellow Terracotta
Chipped,chipped:yellow_terracotta_4,12789,Yellow Terracotta
Chipped,chipped:yellow_terracotta_5,12790,Yellow Terracotta
Chipped,chipped:yellow_terracotta_6,12791,Yellow Terracotta
Chipped,chipped:yellow_terracotta_7,12792,Yellow Terracotta
Chipped,chipped:yellow_terracotta_8,12793,Yellow Terracotta
Chipped,chipped:yellow_terracotta_9,12794,Yellow Terracotta
Chipped,chipped:yellow_wool_1,13472,Yellow Wool
Chipped,chipped:yellow_wool_10,13481,Yellow Wool
Chipped,chipped:yellow_wool_11,13482,Yellow Wool
Chipped,chipped:yellow_wool_12,13483,Yellow Wool
Chipped,chipped:yellow_wool_13,13484,Yellow Wool
Chipped,chipped:yellow_wool_14,13485,Yellow Wool
Chipped,chipped:yellow_wool_15,13486,Yellow Wool
Chipped,chipped:yellow_wool_16,13487,Yellow Wool
Chipped,chipped:yellow_wool_17,13488,Yellow Wool
Chipped,chipped:yellow_wool_18,13489,Yellow Wool
Chipped,chipped:yellow_wool_2,13473,Yellow Wool
Chipped,chipped:yellow_wool_3,13474,Yellow Wool
Chipped,chipped:yellow_wool_4,13475,Yellow Wool
Chipped,chipped:yellow_wool_5,13476,Yellow Wool
Chipped,chipped:yellow_wool_6,13477,Yellow Wool
Chipped,chipped:yellow_wool_7,13478,Yellow Wool
Chipped,chipped:yellow_wool_8,13479,Yellow Wool
Chipped,chipped:yellow_wool_9,13480,Yellow Wool
Comforts,comforts:hammock_black,17320,Black Hammock Cloth
Comforts,comforts:hammock_blue,17316,Blue Hammock Cloth
Comforts,comforts:hammock_brown,17317,Brown Hammock Cloth
Comforts,comforts:hammock_cyan,17314,Cyan Hammock Cloth
Comforts,comforts:hammock_gray,17312,Gray Hammock Cloth
Comforts,comforts:hammock_green,17318,Green Hammock Cloth
Comforts,comforts:hammock_light_blue,17308,Light Blue Hammock Cloth
Comforts,comforts:hammock_light_gray,17313,Light Gray Hammock Cloth
Comforts,comforts:hammock_lime,17310,Lime Hammock Cloth
Comforts,comforts:hammock_magenta,17307,Magenta Hammock Cloth
Comforts,comforts:hammock_orange,17306,Orange Hammock Cloth
Comforts,comforts:hammock_pink,17311,Pink Hammock Cloth
Comforts,comforts:hammock_purple,17315,Purple Hammock Cloth
Comforts,comforts:hammock_red,17319,Red Hammock Cloth
Comforts,comforts:hammock_white,17305,White Hammock Cloth
Comforts,comforts:hammock_yellow,17309,Yellow Hammock Cloth
Comforts,comforts:rope_and_nail,17321,Rope and Nail
Comforts,comforts:sleeping_bag_black,17304,Black Sleeping Bag
Comforts,comforts:sleeping_bag_blue,17300,Blue Sleeping Bag
Comforts,comforts:sleeping_bag_brown,17301,Brown Sleeping Bag
Comforts,comforts:sleeping_bag_cyan,17298,Cyan Sleeping Bag
Comforts,comforts:sleeping_bag_gray,17296,Gray Sleeping Bag
Comforts,comforts:sleeping_bag_green,17302,Green Sleeping Bag
Comforts,comforts:sleeping_bag_light_blue,17292,Light Blue Sleeping Bag
Comforts,comforts:sleeping_bag_light_gray,17297,Light Gray Sleeping Bag
Comforts,comforts:sleeping_bag_lime,17294,Lime Sleeping Bag
Comforts,comforts:sleeping_bag_magenta,17291,Magenta Sleeping Bag
Comforts,comforts:sleeping_bag_orange,17290,Orange Sleeping Bag
Comforts,comforts:sleeping_bag_pink,17295,Pink Sleeping Bag
Comforts,comforts:sleeping_bag_purple,17299,Purple Sleeping Bag
Comforts,comforts:sleeping_bag_red,17303,Red Sleeping Bag
